timestamp,anglesHipRightX,anglesHipRightY,anglesHipRightZ,anglesHipRightAbs,anglesHipLeftX,anglesHipLeftY,anglesHipLeftZ,anglesHipLeftAbs,anglesKneeRightX,anglesKneeRightY,anglesKneeRightZ,anglesKneeRightAbs,anglesKneeLeftX,anglesKneeLeftY,anglesKneeLeftZ,anglesKneeLeftAbs,anglesAnkleRightX,anglesAnkleRightY,anglesAnkleRightZ,anglesAnkleRightAbs,anglesAnkleLeftX,anglesAnkleLeftY,anglesAnkleLeftZ,anglesAnkleLeftAbs,anglesSpineMidX,anglesSpineMidY,anglesSpineMidZ,anglesSpineMidAbs,anglesShoulderRightX,anglesShoulderRightY,anglesShoulderRightZ,anglesShoulderRightAbs,anglesElbowRightX,anglesElbowRightY,anglesElbowRightZ,anglesElbowRightAbs,anglesElbowLeftX,anglesElbowLeftY,anglesElbowLeftZ,anglesElbowLeftAbs,positionsHipRightX,positionsHipRightY,positionsHipRightZ,positionsHipLeftX,positionsHipLeftY,positionsHipLeftZ,positionsKneeRightX,positionsKneeRightY,positionsKneeRightZ,positionsKneeLeftX,positionsKneeLeftY,positionsKneeLeftZ,positionsAnkleRightX,positionsAnkleRightY,positionsAnkleRightZ,positionsAnkleLeftX,positionsAnkleLeftY,positionsAnkleLeftZ,positionsSpineMidX,positionsSpineMidY,positionsSpineMidZ,positionsShoulderRightX,positionsShoulderRightY,positionsShoulderRightZ,positionsElbowRightX,positionsElbowRightY,positionsElbowRightZ,positionsElbowLeftX,positionsElbowLeftY,positionsElbowLeftZ,Right,Left
201610051627126274,4.12382,-46.34542,7.548385,8.585589,3.336367,66.49222,-9.192428,9.78398,-15.62146,-127.6746,-7.807371,17.42665,-14.76427,120.5042,9.059196,17.27101,83.03992,-158.0352,-7.35317,83.06902,83.02726,66.42851,-1.640547,82.97678,1.955358,64.40571,0.07449025,1.957093,-3.053369,91.69746,-7.80118,4.789622,21.42843,81.81648,-6.513554,22.3191,11.54988,-79.83463,-26.07999,12.5665,0.1395009,0.830547,3.995136,-0.001776884,0.8241876,3.995136,0.1852335,0.4962862,3.960221,-0.05241835,0.5051724,3.965649,0.184808,0.1724807,4.014781,-0.05184419,0.1686251,4.022842,0.0681005,1.090483,4.036513,0.2196476,1.26312,4.042492,0.2644574,1.025582,4.044261,-0.1294437,1.057865,4.062199,0,0,
201610051627126655,4.039361,-46.14823,7.558164,8.551441,3.476352,66.9984,-9.348619,9.951825,-15.3594,-128.6662,-8.124601,17.3263,-14.73134,120.6392,9.175938,17.29942,83.18898,-196.3196,-5.876146,83.19701,78.59408,16.21935,-2.214323,78.57685,1.962223,71.11358,0.06115405,1.961842,-4.006215,36.57896,-8.142777,4.739079,21.62973,82.53723,-6.394895,22.45675,7.129331,-82.52384,-30.13235,7.966291,0.1167402,0.8302174,3.996388,-0.02472232,0.8240452,3.996388,0.1626583,0.4960329,3.962182,-0.07593174,0.5067451,3.966466,0.1604893,0.1751481,4.0154,-0.07551358,0.17056,4.022761,0.0449926,1.090511,4.037582,0.197296,1.263255,4.044089,0.2425374,1.022304,4.046619,-0.15335,1.059824,4.06567,0,0,
201610051627126944,4.016864,-46.23122,7.623282,8.594337,3.518972,67.27507,-9.374615,9.973829,-15.42673,-128.8976,-8.326771,17.46659,-14.62097,120.5606,9.174254,17.20059,83.5555,-219.691,-4.949734,83.55027,79.77389,45.40181,-1.80356,79.7493,1.968225,78.88699,0.03695264,1.967104,-4.524927,-7.008718,-8.622546,5.18864,21.68698,82.80689,-6.323204,22.47759,6.435731,-82.45103,-31.69465,6.890629,0.1029936,0.829941,3.997266,-0.03857743,0.824068,3.997266,0.1493306,0.495921,3.963371,-0.08981953,0.5071815,3.967381,0.146386,0.1751934,4.017389,-0.08956275,0.1718941,4.02276,0.03108899,1.090506,4.038265,0.1841405,1.263454,4.044818,0.2300305,1.019005,4.04776,-0.1689054,1.059347,4.06728,0,0,
201610051627127288,4.01609,-46.11818,7.713525,8.669643,3.652784,67.55322,-9.452185,10.07202,-15.59736,-129.2061,-8.590878,17.72585,-14.66946,121.028,9.266945,17.28491,83.98562,-244.5008,-4.273858,83.96545,80.93446,70.88801,-1.744131,80.90376,1.977494,87.88042,0.02268378,1.975011,-5.152325,-45.0524,-9.171755,5.628536,21.31745,82.57034,-6.280882,22.10234,5.284932,-83.74092,-33.32857,5.432892,0.08726359,0.8296245,3.998164,-0.05438782,0.8240452,3.998164,0.1341991,0.4958851,3.964544,-0.1058592,0.5081307,3.967904,0.130288,0.1745866,4.020116,-0.1054599,0.1734147,4.02296,0.01517417,1.090456,4.038912,0.168934,1.263552,4.044912,0.2151828,1.021097,4.048415,-0.1866224,1.059426,4.069336,0,0,
201610051627127634,4.042603,-46.51807,7.78805,8.744697,3.837144,66.92719,-9.430817,10.09905,-15.67454,-128.9983,-8.695561,17.83276,-14.74177,121.6436,9.259069,17.336,74.94312,-196.3329,1.570156,75.45206,81.95537,93.98602,-1.527755,81.91969,1.963187,99.85618,0.009280626,1.959629,-5.689757,-74.37514,-9.703318,6.163182,20.86528,81.51189,-6.117307,21.61012,4.70888,-85.52515,-33.59673,4.63149,0.07206018,0.8293214,3.999191,-0.06971118,0.8241076,3.999191,0.1194776,0.4949722,3.965782,-0.1210183,0.5086232,3.968407,0.1153611,0.1727183,4.022401,-0.1206231,0.1746351,4.02314,-0.0001120046,1.090398,4.039517,0.1542742,1.263671,4.045045,0.2010622,1.021762,4.048603,-0.2036771,1.059848,4.070884,0,0,
201610051627127944,4.102327,-47.55548,7.937533,8.901051,4.007476,65.87077,-9.390277,10.11087,-15.87059,-128.3973,-8.799634,18.04685,-14.35601,125.4762,9.655858,17.26616,76.39275,-215.9956,1.137625,76.83292,77.97787,113.0963,-4.815412,78.16615,1.976529,114.9012,0.0001014955,1.97209,-5.87961,-92.878,-10.11395,6.714077,20.55095,80.90172,-5.98694,21.25968,3.88101,-91.47653,-30.54786,4.38063,0.06149532,0.8290201,3.999975,-0.08035995,0.8241648,3.999975,0.1097085,0.4944655,3.966662,-0.1314948,0.5089715,3.968785,0.1057611,0.1727335,4.024603,-0.1279735,0.1611914,4.022218,-0.0106359,1.090284,4.03984,0.1441599,1.264001,4.04453,0.1915028,1.022748,4.048495,-0.2154946,1.060337,4.07131,0,0,
201610051627128268,4.209423,-49.27003,8.116457,9.105663,4.212307,63.9349,-9.322783,10.11459,-16.10856,-127.7549,-8.886134,18.29097,-14.01686,125.7626,9.576079,16.93528,77.69596,-233.4363,0.6994195,78.07629,78.76413,130.7801,-4.584006,78.92622,2.005423,131.2824,-0.01050845,2.000288,-6.005608,-107.0561,-10.47039,7.210637,20.28104,80.33108,-5.844682,20.94766,3.51215,-97.05576,-27.53455,4.517914,0.05225505,0.8286797,4.000717,-0.08967557,0.8242151,4.000717,0.1013045,0.4941135,3.967331,-0.140584,0.5093061,3.969021,0.09770305,0.1726416,4.026711,-0.1375138,0.1649944,4.019241,-0.01973295,1.090067,4.04004,0.1354708,1.264339,4.043788,0.1832954,1.024034,4.048207,-0.2260124,1.058091,4.071558,0,0,
201610051627128678,4.339933,-52.76556,8.347356,9.367071,4.449496,59.31861,-8.945622,9.862762,-16.32328,-127.1301,-9.011875,18.53115,-13.9348,125.8522,9.064529,16.60063,78.84943,-250.4034,0.4867196,79.17496,79.70809,72.61459,-4.113707,79.84396,2.056039,75.40253,-0.008544404,2.049738,-6.129134,-117.9021,-10.77581,7.645346,20.18209,79.95625,-5.776398,20.82275,3.367859,-101.2687,-25.06179,4.614093,0.04377189,0.8282964,4.001351,-0.09825253,0.8242575,4.001351,0.09377225,0.4937978,3.967923,-0.1478216,0.5050511,3.968707,0.09040494,0.1731159,4.02851,-0.1460866,0.1687659,4.016655,-0.02791946,1.089739,4.040003,0.1277077,1.264684,4.042917,0.1758679,1.02552,4.047533,-0.2354694,1.055507,4.071536,0,0,
201610051627128948,4.489644,-56.33804,8.648039,9.698844,4.77317,55.03478,-8.719835,9.806948,-16.51134,-126.2314,-9.211943,18.78402,-14.06913,127.1436,8.893133,16.61772,79.98039,-257.1183,-0.1815482,80.25226,80.56196,94.1071,-4.09688,80.67673,2.079355,26.40257,0.0007950682,2.072586,-5.921556,-122.1596,-11.07471,8.219296,19.84381,79.15157,-5.955366,20.56202,5.179309,-102.1355,-21.94053,6.328993,0.03813495,0.8279291,4.001376,-0.1037934,0.8242077,4.001376,0.08957305,0.4936664,3.967897,-0.1526817,0.5025968,3.967469,0.08648959,0.1737675,4.029436,-0.1510892,0.1705686,4.01454,-0.03322234,1.089254,4.039295,0.1225633,1.265121,4.041165,0.1714357,1.027406,4.045332,-0.2414075,1.053966,4.070095,0,0,
201610051627129279,4.672812,-50.12045,8.864038,9.973164,5.229421,61.9222,-9.068192,10.30513,-16.64863,-125.0598,-9.423299,18.99702,-14.31598,131.8193,9.928423,17.43188,80.94363,-264.8998,-0.7306373,81.16882,88.5318,108.9843,-39.79407,88.64336,2.136858,42.31921,-0.02728814,2.130857,-5.757865,-131.736,-11.58869,8.965026,19.59006,77.93157,-6.130719,20.38377,7.010753,-100.6219,-20.39074,7.7988,0.03172981,0.8274787,4.001354,-0.1102348,0.8238612,4.001354,0.0848479,0.4928809,3.967995,-0.1610815,0.5016651,3.966009,0.08211928,0.1743988,4.030277,-0.1539754,0.1551801,4.015355,-0.0398961,1.088219,4.038195,0.1166294,1.265803,4.039257,0.1663453,1.02647,4.042069,-0.2480313,1.053282,4.068878,0,0,
201610051627129779,4.908699,-45.61257,9.260103,10.42903,5.845531,67.35491,-9.475406,10.92457,-16.8509,-123.4938,-9.752686,19.31894,-14.70334,135.5149,10.90844,18.31212,81.91177,-276.9468,-0.9192637,82.0912,88.85577,124.8545,-37.12767,88.96339,2.171354,59.88297,-0.05646918,2.165997,-5.724647,-142.7523,-12.26042,9.843852,19.29834,76.51205,-6.124459,20.10316,8.716496,-100.6258,-18.38132,9.211899,0.02007314,0.8269065,4.00154,-0.1215557,0.8235028,4.00154,0.07569301,0.491836,3.968354,-0.1749854,0.5010937,3.964274,0.07337177,0.1759303,4.031639,-0.1644556,0.1549825,4.013969,-0.051385,1.087021,4.036989,0.1061638,1.266892,4.037167,0.1563899,1.026851,4.038895,-0.2608817,1.049704,4.067649,0,0,
201610051627129919,5.140256,-30.76798,9.485319,10.73555,6.063199,83.08833,-9.645343,11.1901,-17.03662,-122.2716,-9.869417,19.53875,-14.93878,137.3142,11.44629,18.80573,82.75287,-266.9365,-2.019724,82.89819,88.28473,134.2673,-32.52879,88.38922,2.171201,63.8321,-0.07408047,2.167243,-5.129366,-137.8261,-12.46949,10.45146,19.30219,75.98357,-6.291364,20.16054,11.41654,-101.1907,-13.71197,12.04791,0.02412211,0.8267137,4.001106,-0.1169975,0.8233461,4.001106,0.08135445,0.4911563,3.967589,-0.1718758,0.4974411,3.963329,0.07985192,0.1769016,4.031297,-0.1593106,0.1556887,4.013626,-0.04718621,1.086162,4.035639,0.1103016,1.267615,4.034947,0.1613636,1.028027,4.036307,-0.2571439,1.043855,4.065286,0,0,
201610051627130408,5.710093,-7.498894,9.487926,11.05804,6.67802,31.3649,-10.00708,11.80406,-17.1357,-121.2545,-9.90935,19.63923,-15.45698,139.8593,12.05213,19.55959,83.23821,-194.4937,-2.62964,83.35322,88.42886,145.1661,-29.83845,88.53286,2.193548,54.8598,-0.1269775,2.193746,-5.125728,-141.8858,-12.7956,11.09007,19.17456,74.85567,-6.321005,20.03909,14.02925,-103.787,-11.1802,14.44867,0.01907474,0.8263941,3.999825,-0.1216023,0.8228896,3.999825,0.07771191,0.4902817,3.965345,-0.1782077,0.4918556,3.96046,0.07727558,0.1783888,4.028325,-0.1633665,0.1578347,4.011559,-0.05308448,1.085122,4.032249,0.1042083,1.268533,4.030086,0.157377,1.026446,4.031282,-0.2634273,1.038785,4.063122,0,0,
201610051627130648,6.39958,14.60835,9.519967,11.48355,7.169052,-15.49682,-10.2065,12.22676,-17.39833,-121.5056,-10.09458,19.9514,-16.10309,141.7672,12.4636,20.30243,83.69621,-201.1131,-3.368245,83.77966,88.69598,154.9245,-27.39333,88.80307,2.188294,46.71345,-0.1354189,2.188474,-5.016388,-144.2941,-13.49679,12.10529,19.28967,74.4428,-6.470344,20.17975,15.53484,-105.6641,-7.311371,16.09807,0.01953287,0.8260232,3.998413,-0.1207025,0.8223155,3.998413,0.0795754,0.4896923,3.96207,-0.1780253,0.4865138,3.958094,0.07942844,0.1797536,4.02447,-0.1613374,0.1617121,4.010952,-0.05334388,1.084001,4.028894,0.1036948,1.269291,4.025149,0.1592799,1.026261,4.027028,-0.2650135,1.038952,4.060164,0,0,
201610051627130973,7.614681,38.31184,9.540812,12.29208,7.54861,-52.52229,-10.23361,12.46215,-18.02853,-125.7493,-10.57105,20.72234,-16.66709,143.1889,12.7671,20.9191,83.93532,-202.5029,-3.631143,83.97846,88.85752,162.2008,-24.89968,88.96739,2.180358,38.07327,-0.1289347,2.180137,-4.709317,-141.7795,-13.63586,12.54477,19.57373,74.17695,-6.352175,20.39455,17.23606,-108.0743,-3.796788,17.87602,0.03214908,0.8257107,3.996042,-0.1075302,0.8219111,3.996042,0.09362512,0.4858759,3.954034,-0.1648519,0.4818652,3.955614,0.09167176,0.1798756,4.01465,-0.1464186,0.1656773,4.010503,-0.04092353,1.083018,4.024537,0.1156997,1.269681,4.019398,0.1731495,1.025081,4.022368,-0.2537391,1.034248,4.055805,0,0,
201610051627131334,9.349695,61.45546,9.651207,13.57761,8.063344,-85.74974,-10.3237,12.83271,-18.55194,-132.2539,-11.36105,21.55764,-17.18654,144.6301,13.07247,21.50182,83.56006,-201.318,-3.771055,83.55833,88.93981,168.7812,-22.81333,89.05646,2.359242,29.29602,-0.1689658,2.361021,-4.171949,-140.1756,-14.41237,13.57759,20.23498,74.74345,-6.145804,20.94339,18.25811,-108.0715,-0.06847334,19.08634,0.04580957,0.8254127,3.993552,-0.09345549,0.8212935,3.993552,0.1090569,0.4856517,3.944035,-0.1507605,0.4771785,3.953046,0.1044106,0.1829828,4.000222,-0.1305728,0.169053,4.009778,-0.02781764,1.082503,4.019386,0.1282471,1.269955,4.013594,0.1876304,1.022962,4.018601,-0.2426588,1.035625,4.051403,0,0,
201610051627131643,11.60936,80.99494,9.423919,15.212,8.467891,-111.4967,-10.48342,13.20739,-19.87176,-138.3743,-11.54785,22.79402,-17.63649,145.2321,13.32891,22.00175,83.32862,-199.6293,-3.989262,83.30118,88.90462,172.7739,-20.58895,89.02272,2.405277,22.44837,-0.1810643,2.407558,-3.92094,-135.5197,-14.90146,14.32267,21.21008,78.34623,-6.503902,21.95748,19.50289,-108.8352,2.989416,20.44471,0.05807605,0.8256412,3.989846,-0.08089267,0.8206916,3.989846,0.1210051,0.4866323,3.92917,-0.1382752,0.473696,3.949653,0.1153184,0.1864481,3.982318,-0.1167915,0.1718506,4.00835,-0.01632477,1.082016,4.013372,0.1383438,1.270126,4.00679,0.1987288,1.023627,4.015686,-0.2326952,1.038392,4.045895,0,0,
201610051627131943,13.89627,98.22503,9.344616,16.96102,8.85104,-134.1908,-10.75421,13.65569,-20.91745,-145.4044,-11.94878,23.87023,-18.11997,146.2312,13.86753,22.69325,82.73318,-196.0914,-4.3697,82.6774,88.94729,175.6563,-19.11811,89.07903,2.367847,16.35887,-0.1683711,2.369555,-4.06703,-130.5331,-15.33633,15.08189,22.28024,81.239,-6.360538,22.90192,21.90976,-112.8007,6.456564,23.06955,0.08033882,0.8255685,3.984038,-0.05828362,0.8197541,3.984038,0.1437776,0.4874984,3.911715,-0.1160158,0.4732249,3.944265,0.1366019,0.1890543,3.959953,-0.09218168,0.1749758,4.005449,0.005336283,1.08087,4.005531,0.1589781,1.269813,3.997475,0.2203418,1.025079,4.011693,-0.2117993,1.042092,4.038925,0,0,
201610051627132304,16.32097,115.3594,8.994218,18.77836,9.104977,-155.2851,-10.856,13.89471,-22.12053,-150.6903,-11.78001,24.86768,-18.52135,146.7201,14.14318,23.16591,95.60799,-196.2579,33.36472,95.52184,89.0637,178.7258,-17.78415,89.20737,2.320812,10.50862,-0.1582176,2.322066,-4.30588,-126.0966,-15.98759,16.07698,23.53016,84.80684,-6.379557,24.05156,24.48949,-117.4401,10.52219,26.06361,0.1055634,0.8255924,3.976401,-0.0328835,0.8187079,3.976401,0.1680311,0.4867847,3.890864,-0.09002718,0.47184,3.937707,0.1607336,0.1661328,3.936832,-0.06457326,0.1791718,4.001086,0.0299321,1.079465,3.995944,0.1822584,1.269653,3.986029,0.2449594,1.026688,4.006776,-0.1882951,1.046398,4.029926,0,0,
201610051627132601,18.75014,130.2964,8.466408,20.64854,9.848217,-167.6052,-10.96957,14.48184,-22.51778,-156.2099,-11.40882,25.05693,-19.07059,146.8462,14.31114,23.69789,92.76093,-192.5419,28.42742,92.66845,88.99863,180.2029,-16.24428,89.14568,2.485417,5.306037,-0.1817099,2.487528,-3.008712,-120.4227,-15.93343,16.18195,24.75553,90.30991,-7.135894,25.40964,27.11988,-119.5891,12.97611,28.76825,0.1239717,0.8257387,3.969383,-0.0145054,0.8181406,3.969383,0.1844583,0.4854949,3.873178,-0.07091054,0.4724965,3.931375,0.1772414,0.1486247,3.913172,-0.04435025,0.1826133,3.997857,0.04750215,1.079953,3.98487,0.1986771,1.269116,3.976202,0.2623941,1.028188,4.003475,-0.1712331,1.040655,4.019863,0,0,
201610051627133136,21.52338,150.481,7.535855,22.70804,10.48178,-184.8336,-11.26008,15.10757,-21.79775,-117.8528,-10.70911,24.09854,-19.42505,145.8309,14.67413,24.1835,89.19994,-154.278,24.98053,89.09413,89.09045,183.3483,-14.55495,89.24007,2.441535,-2.285285,-0.2290488,2.448057,-2.520768,-115.5026,-16.62694,17.11057,26.15634,96.09345,-7.765777,26.8759,30.28493,-123.9652,17.4642,32.25751,0.1556678,0.826201,3.958761,0.01716067,0.8175269,3.958761,0.2121952,0.4830223,3.85029,-0.03920328,0.4724519,3.923134,0.2052168,0.1339148,3.87515,-0.0110409,0.1864516,3.993004,0.07808937,1.080512,3.969416,0.2272285,1.268225,3.961414,0.2922463,1.02977,3.997081,-0.1420473,1.044456,4.006128,0,0,
201610051627133311,22.6782,156.0506,6.575814,23.46362,10.25651,-185.6404,-11.25484,14.98977,-20.62132,-89.50516,-9.722715,22.6321,-19.05445,142.5272,14.3401,23.69199,85.531,-120.3161,19.28872,85.43877,88.7613,182.8552,-13.72634,88.91486,2.491424,-3.639065,-0.2369529,2.498126,-2.739103,-107.5332,-16.75134,17.33673,26.57297,100.3423,-8.30668,27.41513,33.25905,-126.9344,18.5966,35.24144,0.1840524,0.8267512,3.950679,0.04533648,0.8176719,3.950679,0.2359993,0.4797557,3.836109,-0.009716371,0.473548,3.918621,0.2302774,0.1218386,3.848727,0.01812668,0.1770248,3.991929,0.1057574,1.080762,3.959829,0.2536376,1.267296,3.9512,0.3183454,1.031298,3.992716,-0.1144956,1.046977,3.999119,0,0,
201610051627133621,23.69805,163.9946,5.701729,24.04761,9.66686,-189.0853,-11.23645,14.66829,-18.10671,-63.8583,-8.850442,20.02303,-18.51917,136.6392,13.95664,23.03799,81.21187,-88.50296,14.8738,81.12968,88.75572,184.1855,-12.7947,88.90948,2.391168,-6.434877,-0.2214869,2.397024,-3.444767,-100.2671,-16.81963,17.79193,26.68839,107.6841,-9.443877,27.93674,39.30369,-132.8393,21.67179,41.4101,0.2011163,0.8272225,3.937756,0.06227335,0.8174268,3.937756,0.2491903,0.4770162,3.818453,0.008780753,0.4738891,3.911591,0.244798,0.114039,3.811063,0.03608369,0.1692194,3.989228,0.1219222,1.080145,3.945379,0.2684071,1.265944,3.935232,0.332273,1.033875,3.982975,-0.09861169,1.048234,3.988165,0,0,
201610051627134053,25.5159,176.3154,4.849924,25.38464,9.426446,-191.8434,-11.20128,14.51519,-15.42862,-37.92807,-8.045903,17.33786,-17.99921,130.1674,13.70341,22.47159,76.395,-55.80233,10.67785,76.31828,88.68762,185.9286,-12.10613,88.85132,2.441086,-10.24807,-0.1625086,2.446753,-2.66642,-92.00658,-16.44703,17.53906,27.06489,114.1628,-10.26908,28.55294,46.88158,-138.8385,26.68205,49.25909,0.23211,0.8271864,3.922525,0.09329049,0.8171512,3.922525,0.2760904,0.4740541,3.796384,0.04104887,0.4734719,3.902999,0.2724042,0.1044111,3.76558,0.06826671,0.1626327,3.985365,0.152418,1.080234,3.926251,0.2974817,1.263744,3.915945,0.3601822,1.036572,3.970305,-0.06755188,1.047564,3.971139,0,0,
201610051627134263,25.67235,177.2367,4.25405,25.37284,8.677349,-184.8445,-11.04506,13.99514,-12.94732,-22.37757,-7.22604,14.82443,-17.80297,123.5477,13.12094,21.98772,72.64915,-36.16267,8.052033,72.5818,88.98174,185.4438,-10.07624,89.11933,2.502403,-9.562901,-0.1187641,2.507142,-2.16701,-87.32998,-16.26167,17.28072,26.28492,116.3253,-10.1857,27.79704,52.34393,-142.3197,32.63349,55.63612,0.2288269,0.8268634,3.91003,0.08952481,0.81713,3.91003,0.2693999,0.4709536,3.782913,0.03890699,0.4780399,3.895398,0.2670998,0.1017961,3.736245,0.06399044,0.1575351,3.984065,0.1489086,1.079431,3.913724,0.2939471,1.26198,3.903909,0.3535312,1.037833,3.961113,-0.07070168,1.04784,3.955412,0,0,
201610051627134673,26.96636,186.2377,3.408394,26.33975,7.99739,-179.3542,-10.95962,13.58182,-10.40707,-4.150484,-6.309984,12.21503,-17.04861,114.2497,12.73528,21.15732,68.40688,-11.24224,3.313118,68.35983,89.008,187.073,-10.54204,89.15612,2.419952,-12.18242,-0.1047693,2.424027,-1.174117,-80.86699,-15.70525,16.79908,25.64394,119.1541,-10.31144,27.23418,59.68268,-146.3654,39.01671,63.39493,0.2795358,0.8263987,3.891293,0.1403444,0.8173965,3.891293,0.3149028,0.4672222,3.759227,0.09077773,0.482465,3.884529,0.3129094,0.09857561,3.693243,0.1138403,0.1641367,3.975681,0.2001742,1.079523,3.892173,0.3445516,1.259245,3.880734,0.4011747,1.039227,3.943519,-0.01817077,1.048354,3.933957,0,0,
201610051627134988,27.57028,191.3415,3.672961,26.89163,6.821947,-166.4531,-10.14706,12.31343,-8.286783,12.2905,-6.398351,10.71452,-16.67317,105.5366,12.70313,20.81817,64.95583,6.58012,0.8612413,64.90478,89.68378,185.0303,-10.28665,89.84089,2.408289,-14.15895,-0.1460326,2.415801,-0.5947195,-77.05014,-16.76537,17.85169,24.6881,118.9109,-9.573329,26.11594,68.12333,-148.7561,52.60083,73.59801,0.296684,0.8229346,3.873548,0.1586226,0.8147868,3.873548,0.3319638,0.4640057,3.739095,0.1112517,0.4717346,3.875336,0.3290001,0.09519258,3.657519,0.1376094,0.1481763,3.973938,0.2196211,1.077117,3.873799,0.36616,1.254708,3.860138,0.4204638,1.028847,3.926338,-0.003100546,1.049375,3.910802,0,0,
201610051627135283,28.23163,194.6604,3.671196,27.49502,5.321049,-150.2333,-9.39712,11.08875,-7.417258,24.38953,-6.355833,9.91789,-16.07672,95.39059,12.83919,20.41151,62.71117,19.49557,-3.117278,62.65554,90.45308,182.9572,-12.37968,90.69063,2.290487,-15.13349,-0.1787719,2.301639,1.108297,-77.68047,-17.61742,18.85939,24.20191,119.1364,-9.071582,25.50385,75.87705,-146.4135,67.3101,82.63622,0.3525407,0.8191689,3.851955,0.2155839,0.8117427,3.851955,0.3863052,0.4593001,3.713476,0.1704198,0.462342,3.863992,0.3817801,0.09312754,3.624154,0.2008736,0.1346619,3.969985,0.2778947,1.074085,3.851935,0.4268942,1.250373,3.834344,0.4794486,1.020037,3.904943,0.05210181,1.048223,3.881389,0,0,
201610051627135643,28.87187,200.4927,3.742824,28.08011,3.832609,-133.8555,-8.581205,9.836318,-6.90724,37.16134,-6.281964,9.39325,-15.93509,85.32743,13.07523,20.39667,60.92482,32.61684,-6.448022,60.85617,91.65823,181.2686,-13.94548,91.95589,2.239339,-16.62387,-0.1810273,2.250414,3.620177,-78.74333,-17.79389,19.60832,23.54857,119.3175,-8.308156,24.68245,83.96358,-142.1674,83.24258,91.73785,0.4179857,0.8155855,3.825686,0.2821862,0.8091487,3.825686,0.4497211,0.4553923,3.683766,0.2387878,0.4540674,3.847903,0.4433874,0.09033302,3.589136,0.2734066,0.1227432,3.964348,0.3465643,1.071133,3.825326,0.498717,1.24531,3.804301,0.5480182,1.01193,3.878692,0.1197001,1.048736,3.843664,0,0,
201610051627135954,29.18854,202.1775,3.976452,28.43836,2.842251,-120.1553,-8.078144,8.973827,-7.102201,47.42042,-6.570463,9.654425,-16.30954,78.46973,13.26873,20.76821,60.20829,38.31567,-8.474409,60.11996,92.9071,179.6877,-14.72456,93.22678,2.151181,-16.87928,-0.1898974,2.162917,5.419091,-79.59841,-17.97901,20.10795,23.15935,119.6301,-7.438091,24.10475,91.15868,-138.9085,97.24082,99.52655,0.451331,0.8124183,3.80366,0.316481,0.8070122,3.80366,0.4824627,0.4535646,3.660619,0.2736351,0.4493205,3.832159,0.4735326,0.08957455,3.566717,0.3107335,0.114206,3.959184,0.3823393,1.068631,3.803198,0.5374407,1.241464,3.781179,0.5836375,1.005146,3.857973,0.1544728,1.049386,3.814142,0,0,
201610051627136264,29.20435,204.972,4.168155,28.49675,1.850361,-107.3687,-7.599808,8.162567,-7.606503,59.05302,-6.843748,10.17584,-16.95578,74.21952,14.19513,21.76351,64.984,36.09252,14.47049,65.15281,94.30827,177.0107,-16.55562,94.6918,2.10998,-17.66862,-0.2155337,2.124228,7.05178,-79.69056,-18.67587,21.03794,22.0409,117.132,-6.864807,22.88128,99.83934,-136.1615,113.4886,108.714,0.5011724,0.8095335,3.776361,0.3671444,0.8052497,3.776361,0.531087,0.4521596,3.633121,0.3242805,0.4443215,3.809982,0.5191164,0.0894297,3.542723,0.3689173,0.1012068,3.950236,0.4349267,1.066754,3.776663,0.5928178,1.23856,3.751495,0.6364871,1.001089,3.828431,0.2054049,1.050831,3.778556,0,0,
201610051627136644,28.71548,134.0539,4.643621,28.15146,1.663794,-97.8877,-6.878056,7.379782,-7.942706,74.35206,-7.271269,10.65734,-18.71053,72.43365,13.5106,22.95881,64.62179,38.0444,11.15295,64.74435,95.93291,177.1817,-15.38401,96.28056,2.055566,-19.18141,-0.2230208,2.070251,8.732281,-77.83362,-18.43526,21.17096,21.43653,116.3661,-6.122633,22.12185,112.4643,-133.18,133.276,120.8774,0.5328476,0.8073076,3.746267,0.3993745,0.8048307,3.746268,0.5620641,0.4511322,3.606073,0.3569084,0.4422053,3.779166,0.5464994,0.08885706,3.521078,0.3972588,0.1091756,3.925984,0.4701015,1.066026,3.747613,0.6294904,1.236883,3.721894,0.6708572,0.9956798,3.800498,0.2383868,1.043248,3.739566,0,0,
201610051627136929,27.49219,72.38999,5.052859,27.13837,2.529091,-94.66408,-6.677944,7.661111,-8.689811,86.60419,-7.54635,11.40337,-20.64709,77.51239,12.50694,24.25804,65.22513,30.17386,9.190926,65.32412,96.55424,104.556,-12.38857,96.8449,2.021243,-20.15349,-0.2295161,2.036206,10.30307,-78.08784,-18.60613,21.71453,19.56311,108.873,-6.20103,20.42048,117.9506,-128.0713,145.1905,126.4124,0.5334224,0.8081284,3.721643,0.4004313,0.8081507,3.721643,0.5621933,0.4523746,3.58692,0.3571872,0.4544287,3.745753,0.5443975,0.09309166,3.51227,0.389362,0.1257488,3.894017,0.4733161,1.067922,3.725519,0.6345994,1.237726,3.699836,0.674832,0.9993047,3.774166,0.2430931,1.046316,3.705353,0,0,
