timestamp,anglesHipRightX,anglesHipRightY,anglesHipRightZ,anglesHipRightAbs,anglesHipLeftX,anglesHipLeftY,anglesHipLeftZ,anglesHipLeftAbs,anglesKneeRightX,anglesKneeRightY,anglesKneeRightZ,anglesKneeRightAbs,anglesKneeLeftX,anglesKneeLeftY,anglesKneeLeftZ,anglesKneeLeftAbs,anglesAnkleRightX,anglesAnkleRightY,anglesAnkleRightZ,anglesAnkleRightAbs,anglesAnkleLeftX,anglesAnkleLeftY,anglesAnkleLeftZ,anglesAnkleLeftAbs,anglesSpineMidX,anglesSpineMidY,anglesSpineMidZ,anglesSpineMidAbs,anglesShoulderRightX,anglesShoulderRightY,anglesShoulderRightZ,anglesShoulderRightAbs,anglesElbowRightX,anglesElbowRightY,anglesElbowRightZ,anglesElbowRightAbs,anglesElbowLeftX,anglesElbowLeftY,anglesElbowLeftZ,anglesElbowLeftAbs,positionsHipRightX,positionsHipRightY,positionsHipRightZ,positionsHipLeftX,positionsHipLeftY,positionsHipLeftZ,positionsKneeRightX,positionsKneeRightY,positionsKneeRightZ,positionsKneeLeftX,positionsKneeLeftY,positionsKneeLeftZ,positionsAnkleRightX,positionsAnkleRightY,positionsAnkleRightZ,positionsAnkleLeftX,positionsAnkleLeftY,positionsAnkleLeftZ,positionsSpineMidX,positionsSpineMidY,positionsSpineMidZ,positionsShoulderRightX,positionsShoulderRightY,positionsShoulderRightZ,positionsElbowRightX,positionsElbowRightY,positionsElbowRightZ,positionsElbowLeftX,positionsElbowLeftY,positionsElbowLeftZ,Right,Left
201711292200527944,34.18324,224.7213,-0.06904811,30.03466,-5.983626,-77.94946,-1.603898,6.653425,-3.262072,36.66545,-2.337226,5.848274,-15.04093,13.14725,7.629198,16.72903,24.05327,21.59066,19.47214,12.23556,104.5752,125.8368,34.12399,104.7524,1.908941,3.528554,0.03980786,1.90596,2.613475,-135.3875,-10.21668,10.34251,26.29355,117.8661,-6.702125,26.9201,18.355,-122.6456,10.38156,20.89654,0.01564027,0.8008384,3.244632,-0.115238,0.8031648,3.244633,0.02487122,0.4981986,3.087428,-0.1144081,0.4950382,3.311484,0.01730583,0.1760212,2.950323,-0.07977567,0.2168749,3.445082,-0.05803031,1.074793,3.249515,0.07821115,1.235515,3.226573,0.1260531,0.9953116,3.269994,-0.2406079,1.012433,3.234538,1,0
201711292200528154,33.49099,220.072,0.2284953,29.79503,-7.287913,-68.96732,-0.7158329,7.801214,-2.911944,37.77689,-2.954019,5.512969,-15.58883,6.008459,5.757045,16.75994,28.58681,16.59074,17.92386,16.86038,105.7836,136.289,29.76524,105.9514,1.902728,1.729138,0.03971594,1.899954,2.355868,-126.2273,-10.10605,10.16992,25.82202,117.6076,-6.806212,26.49706,19.17227,-124.4311,10.2777,21.59454,0.02087773,0.7989942,3.221907,-0.1099671,0.8010949,3.221907,0.03144758,0.4961552,3.069238,-0.1044804,0.4929705,3.296197,0.02245666,0.1752258,2.934709,-0.07464315,0.2174659,3.439621,-0.05249483,1.072862,3.22683,0.08443733,1.234008,3.203274,0.1325514,0.9916934,3.246102,-0.2341948,1.008777,3.211757,1,0
201711292200528520,33.69039,221.4969,0.6437175,30.1933,-8.960736,-64.07155,0.2891687,9.302097,-3.275045,43.57074,-3.788795,5.862582,-16.54295,-2.7615,3.768448,17.12221,32.42301,11.765,15.92413,19.18977,94.92322,140.7463,26.53924,95.14095,1.899303,-1.422003,0.0384923,1.896574,3.074441,-125.1073,-9.954485,10.09252,24.31272,112.3941,-5.957208,24.82582,18.61246,-121.8967,10.26348,21.0673,0.0249714,0.7970739,3.187557,-0.1059921,0.799169,3.187557,0.03750341,0.4946385,3.035149,-0.09528317,0.4908495,3.272213,0.02632903,0.1726028,2.90316,-0.07013088,0.2151153,3.431473,-0.04809498,1.071174,3.192087,0.08947995,1.232273,3.167072,0.1377232,0.9882439,3.208351,-0.2290643,1.004483,3.173806,1,0
201711292200528884,33.28799,223.2642,0.5685914,30.03881,-10.19863,-57.30666,1.325589,10.42877,-4.535432,49.46404,-4.062474,6.876428,-17.75769,-10.91401,1.821508,17.83414,37.59878,4.290281,13.56799,23.27813,98.43945,151.4269,22.59246,98.6939,1.903075,-4.305615,0.03618179,1.90047,2.914818,-118.6679,-9.88454,9.948499,23.94047,111.3841,-5.943575,24.46019,19.42502,-123.1738,10.34278,21.82645,0.03715008,0.7963626,3.151183,-0.09351985,0.797613,3.151183,0.0486923,0.4814809,2.997625,-0.07779574,0.489338,3.242949,0.03539332,0.1581134,2.876426,-0.05729208,0.2142577,3.416337,-0.03502696,1.071081,3.155638,0.1023483,1.232106,3.128717,0.1509447,0.9869782,3.168883,-0.2161285,1.00156,3.137731,1,0
201711292200529225,31.45479,220.7337,0.6083516,28.51707,-10.77126,-51.45304,2.025003,10.8844,-5.163429,58.06427,-4.637212,7.423758,-19.83737,-18.21472,-0.04089075,19.50709,38.14435,-5.667861,10.41905,23.21764,101.9354,160.5114,21.76043,102.203,1.903321,-5.581604,0.06173163,1.901569,3.075793,-115.4777,-10.06204,10.09714,22.43072,107.5091,-5.591756,22.92113,18.85823,-121.9487,10.81495,21.53843,0.01426333,0.7974685,3.109575,-0.1156076,0.7957802,3.109575,0.02631209,0.4577766,2.959951,-0.09616043,0.4823385,3.203994,0.01044529,0.1376567,2.852774,-0.08120671,0.2097833,3.390501,-0.05748286,1.072324,3.115264,0.08036802,1.233161,3.090389,0.1282248,0.9877301,3.127092,-0.2390567,0.9999382,3.094342,1,0
201711292200529614,28.87605,216.2481,0.3006155,26.29635,-10.03485,-44.62107,2.544038,10.09525,-5.319514,65.86045,-4.933245,7.461546,-23.50497,-25.92579,-1.040757,22.79735,39.17747,-15.92125,6.252058,23.99173,105.5894,168.845,16.92881,105.8824,1.87984,-6.188555,0.05127233,1.878205,3.370114,-115.0559,-10.68863,10.7307,22.07718,106.2504,-5.614024,22.5961,17.58726,-116.1305,10.93708,20.49194,0.03790142,0.7994388,3.069988,-0.09136195,0.7971047,3.069988,0.04821671,0.4365208,2.929924,-0.06891009,0.4796963,3.157928,0.02979326,0.1195665,2.83744,-0.05616577,0.2118946,3.357695,-0.03338698,1.075454,3.077416,0.1044757,1.236305,3.051982,0.1519597,0.9890048,3.085808,-0.2155803,1.009604,3.055476,2,0
201711292200529834,25.32714,202.7509,-0.6570534,23.3505,-8.768654,-48.80418,2.049441,8.826427,-4.940378,61.05231,-4.122045,6.743511,-26.53682,-26.70959,-0.7598765,25.72283,45.1292,-20.4979,3.721825,31.11317,107.722,173.4534,12.17586,108.0078,1.91946,0.05027199,0.07440172,1.918731,3.170091,-117.0736,-11.08575,11.11124,21.31622,103.7798,-5.766316,21.92539,17.81783,-111.8169,10.74658,20.6089,0.05984911,0.8042024,3.039829,-0.06911508,0.8006409,3.039829,0.06545,0.4475733,2.918009,-0.0487773,0.4840103,3.115188,0.04756254,0.1301167,2.838885,-0.03624974,0.2200495,3.319499,-0.01200832,1.080259,3.051219,0.1252511,1.241182,3.026222,0.172691,0.9933544,3.056445,-0.1956798,1.015262,3.030668,2,2
201711292200530311,21.5375,203.4672,-2.229745,20.55854,-7.677956,-42.56509,2.472982,7.707495,-4.129345,34.7843,-1.846244,6.716845,-31.65082,-39.6982,-2.54563,30.50299,51.46321,-7.916704,0.8267565,36.94599,112.1424,181.9722,9.910468,112.4659,1.874577,2.020071,0.09427321,1.87451,3.37625,-118.9393,-11.41635,11.44173,21.45883,101.5427,-5.529567,22.00363,17.73419,-106.3697,10.68883,20.49273,0.04589465,0.8077966,2.9905,-0.08224619,0.8035825,2.9905,0.04150621,0.443856,2.888591,-0.05799829,0.4609721,3.056968,0.02887171,0.1257461,2.824056,-0.05125308,0.2052233,3.277737,-0.02604851,1.084692,3.004893,0.1114611,1.245701,2.981372,0.1588209,0.9971164,3.008681,-0.2106517,1.022542,2.983158,2,2
201711292200530512,17.95076,198.7901,-3.663227,18.28791,-6.602726,-39.35958,2.375121,6.62201,-3.917541,-3.432091,0.4710848,7.351476,-34.26382,-45.90304,-3.411417,33.17865,56.65328,13.69222,-1.214782,43.78783,113.9905,113.199,7.851351,114.2853,1.872651,7.809412,0.09576949,1.872709,3.683372,-123.4446,-11.63337,11.77587,21.09208,98.16116,-5.64195,21.68686,17.58282,-99.64796,10.34462,20.21144,0.04361218,0.811685,2.967852,-0.08366902,0.8077657,2.967852,0.03011859,0.4442267,2.883617,-0.05872903,0.4462246,3.02465,0.02324935,0.1263528,2.833781,-0.0558421,0.1964011,3.248373,-0.02840342,1.089342,2.985518,0.1090387,1.250029,2.963075,0.1567704,1.002512,2.986525,-0.2146738,1.025832,2.963049,2,2
201711292200530848,14.46196,195.4031,-5.190751,16.10463,-5.422454,-32.99965,2.418587,5.413351,-4.222629,28.34004,2.579575,8.187919,-36.82525,-59.26217,-4.744218,35.61587,62.7938,41.66452,-5.434491,50.33461,100.9871,66.93866,3.533559,101.441,1.845615,11.53591,0.08453093,1.845493,3.78211,-127.493,-12.00949,12.16563,20.34982,93.24773,-5.746443,21.01669,18.19414,-94.10822,9.999118,20.62789,0.05530536,0.8154799,2.927283,-0.07105055,0.8116946,2.927283,0.03253708,0.4432798,2.860518,-0.0444814,0.4307174,2.973455,0.03024216,0.1258712,2.828908,-0.04676551,0.1824022,3.200848,-0.01680059,1.093973,2.94813,0.1202208,1.255252,2.925459,0.168666,1.008355,2.943832,-0.205254,1.029532,2.92641,2,2
201711292200531209,11.05252,194.1815,-6.474399,14.07717,-1.406096,-5.86763,2.280025,7.035882,-5.393574,45.09717,3.458925,9.071465,-41.76334,-90.23984,-5.725149,40.50872,69.25735,1.126945,-8.483148,57.61012,90.92659,14.53696,1.198582,91.35863,1.832978,14.87838,0.07290325,1.832665,4.058398,-131.4512,-12.33898,12.57325,19.00668,87.16329,-6.230741,19.9609,19.35966,-88.24001,9.540394,21.5363,0.0619589,0.8192132,2.892785,-0.0636218,0.8161976,2.892785,0.03128384,0.44145,2.843443,-0.03760721,0.4396564,2.910887,0.02766534,0.1257828,2.834599,-0.0442659,0.1932295,3.139726,-0.01035673,1.098819,2.916306,0.1258253,1.260336,2.892323,0.1762087,1.013727,2.90447,-0.2006102,1.034074,2.894762,2,2
201711292200531550,8.019406,118.7298,-7.282126,11.97528,2.654961,20.70148,2.276483,8.95101,-6.600642,58.84573,3.626099,9.833924,-46.46333,-117.9816,-6.998207,45.22292,75.20831,-34.4865,-9.190924,64.4651,84.44073,-34.41564,-0.2579394,84.83839,1.819348,17.67407,0.0775082,1.819229,4.191502,-132.1995,-12.56745,12.85296,18.77826,81.44968,-6.250763,19.7397,20.16777,-83.82731,9.209486,22.14812,0.04367428,0.8231151,2.858607,-0.08133997,0.8206429,2.858607,0.008157486,0.4429982,2.824916,-0.05553352,0.4492226,2.849239,0.001403995,0.129317,2.837192,-0.06758788,0.2045857,3.078457,-0.02882419,1.103574,2.884275,0.1068752,1.26535,2.860819,0.158696,1.019185,2.86737,-0.2207218,1.038657,2.862681,2,2
201711292200531990,3.992633,52.95118,-7.430724,9.047837,5.015961,40.29647,2.611132,9.279456,-6.562912,57.61016,2.389087,9.568705,-46.00623,-141.8182,-8.281536,44.8469,72.81992,-55.67332,-16.54211,63.4234,74.96046,-76.4775,-5.39303,75.57298,1.808586,22.14975,0.07284267,1.808434,4.345096,-134.3398,-13.00904,13.34593,17.31688,74.3191,-6.842031,18.64728,21.29144,-79.19083,9.247061,23.17697,0.03792165,0.8277375,2.819256,-0.08635022,0.8258778,2.819256,0.001365176,0.4318092,2.807209,-0.05699991,0.4355157,2.789028,-0.01274285,0.1202839,2.838309,-0.07297992,0.1917851,2.997043,-0.03449823,1.109171,2.847736,0.1003641,1.271041,2.822529,0.1543901,1.026265,2.82149,-0.2294078,1.04269,2.826148,2,2
201711292200532140,1.5388,20.3883,-7.108191,7.738452,8.264418,60.63216,2.234346,11.31995,-6.163471,51.76242,2.188879,8.680664,-45.7114,-154.1349,-7.309676,44.66505,73.92319,-76.77058,-22.60855,66.06207,68.82307,-102.5993,-7.576005,69.52142,1.813322,22.77694,0.08341764,1.813825,4.734581,-133.7108,-13.06553,13.58482,17.06167,70.31866,-7.297965,18.57973,21.71267,-76.69052,9.30765,23.57388,0.009017203,0.83039,2.804945,-0.115177,0.8289988,2.804945,-0.02574346,0.4261343,2.808427,-0.08827683,0.4297391,2.749256,-0.03945286,0.1156182,2.849195,-0.1013755,0.1768302,2.939723,-0.06354596,1.112178,2.833604,0.07140966,1.273945,2.810055,0.1269785,1.03011,2.804146,-0.2596093,1.044495,2.812283,2,2
201711292200532600,-2.95699,-22.76517,-7.065694,6.031825,13.33461,83.381,1.448616,14.7371,-5.284101,44.26822,1.67345,7.479167,-46.02372,-174.763,-6.340539,44.97192,72.18012,-102.857,-24.50074,65.15549,68.80996,-68.98367,-11.14691,69.48615,1.810357,26.20343,0.07396942,1.810781,4.541466,-132.5263,-13.31863,13.82036,16.01526,64.0639,-8.057055,17.96261,22.99012,-74.48109,9.215401,24.70891,0.008624833,0.834098,2.765866,-0.1150481,0.8330976,2.765866,-0.0259165,0.4184917,2.796155,-0.09350188,0.4402327,2.675785,-0.04180478,0.1117772,2.853752,-0.1050327,0.1750419,2.839269,-0.06371455,1.116533,2.796728,0.07085199,1.278501,2.771942,0.128207,1.035834,2.758085,-0.2622613,1.04772,2.777658,2,2
201711292200532881,-6.211324,-48.93948,-6.660328,5.677042,16.73687,99.21516,0.7523397,17.14734,-4.005107,32.47856,0.5458468,6.662106,-41.41679,-152.3701,-5.295438,40.45934,68.38142,-119.6955,-22.00488,62.4207,66.55869,-64.53912,-12.34797,67.16446,1.800241,28.90601,0.07161658,1.800741,4.220812,-129.5998,-13.29798,13.7642,16.80339,60.47876,-8.559715,18.85254,24.81728,-74.4387,9.043625,26.35915,0.0008542626,0.8356014,2.742876,-0.1227612,0.8350353,2.742876,-0.03149467,0.4148953,2.793473,-0.1064563,0.4511458,2.63141,-0.05199843,0.109328,2.859509,-0.1165709,0.1742239,2.750434,-0.07108945,1.118525,2.774775,0.06369643,1.279907,2.749689,0.1219449,1.039307,2.730664,-0.270664,1.048428,2.758143,2,2
201711292200533232,-10.16852,-80.59761,-6.357625,5.245655,20.09488,115.0784,-0.06023794,19.37537,-3.147153,22.77652,-0.466386,5.911232,-35.26939,-134.4778,-4.198252,34.50706,67.19463,-140.7489,-20.04035,62.26869,58.46277,-64.94395,-12.22595,59.0079,1.792627,33.30066,0.06572337,1.793151,3.620104,-125.7698,-13.20024,13.60464,17.35999,57.17863,-9.218912,19.59569,26.19902,-74.4549,8.451837,27.47411,0.001098486,0.8366104,2.7093,-0.1224889,0.8366524,2.7093,-0.0296397,0.410105,2.783848,-0.112056,0.458936,2.575489,-0.05511233,0.09923451,2.865791,-0.1208235,0.1730471,2.640363,-0.07044876,1.120179,2.742947,0.06470472,1.28117,2.716422,0.1236318,1.043316,2.69254,-0.2704651,1.049471,2.729572,2,2
201711292200533593,-13.86631,-103.9117,-5.850402,5.695141,22.86379,128.6516,-0.9924557,21.33695,-2.187376,14.03284,-1.324919,5.156822,-28.55429,-116.9229,-2.589294,28.67271,65.08913,-157.5864,-18.24577,61.17237,51.3614,-63.26586,-10.2202,51.84327,1.792665,38.65434,0.05924709,1.793251,3.161731,-120.4311,-12.88124,13.23736,17.37495,52.98861,-9.727002,19.80275,26.79083,-74.36497,7.918206,27.85419,0.0009854046,0.8360063,2.679267,-0.1229462,0.8366525,2.679267,-0.02747365,0.4073435,2.776695,-0.1193769,0.4722289,2.530371,-0.05635318,0.0929371,2.872463,-0.1255037,0.1806659,2.542018,-0.06973878,1.120029,2.714254,0.065997,1.280743,2.688336,0.125017,1.044246,2.658514,-0.2695939,1.047936,2.704435,2,4
201711292200533875,-16.92655,-118.111,-5.001159,6.840607,24.11959,137.898,-1.825282,22.14203,-1.400389,6.341716,-2.19904,4.729032,-20.87042,-100.519,-0.9241003,24.50024,62.73769,-169.0968,-16.62149,59.7111,45.69415,-59.10825,-8.205272,46.10453,1.790614,44.84859,0.04095691,1.791249,2.123687,-110.6667,-12.33036,12.65726,18.54087,52.86552,-10.48921,21.14491,27.34236,-77.38573,6.926435,28.12233,0.01995538,0.8335205,2.654694,-0.1042778,0.8345236,2.654694,-0.004191758,0.405955,2.771321,-0.1072113,0.4816807,2.500483,-0.0348397,0.08980361,2.878414,-0.110513,0.1887994,2.463057,-0.04935624,1.117602,2.690613,0.08700392,1.277641,2.663486,0.1459682,1.042623,2.631919,-0.2477571,1.044477,2.685883,4,4
201711292200534276,-21.08322,-151.7463,-4.149446,8.467344,26.01328,133.0712,-2.97063,23.50369,-0.4591697,-1.114341,-3.080187,4.296172,-14.68486,-86.97195,1.183201,20.33154,61.27555,-182.698,-15.78073,59.18079,39.3782,-56.29617,-7.11427,39.71742,1.794713,65.34723,0.0219107,1.795459,1.20144,-104.1786,-11.78851,12.08496,18.81826,50.10874,-11.19448,21.67463,27.3592,-78.65975,6.034894,27.88057,0.04435234,0.830446,2.619693,-0.08029974,0.8320567,2.619693,0.02470132,0.4048188,2.761201,-0.0913163,0.49081,2.454835,-0.007504409,0.08683985,2.884127,-0.09079668,0.1950416,2.371859,-0.02364863,1.114636,2.657716,0.1135693,1.273942,2.631096,0.1719295,1.039472,2.59473,-0.2203986,1.039062,2.658208,4,4
201711292200534487,-23.04896,-162.2418,-3.478599,10.42546,26.82783,125.6891,-2.995609,24.25207,-0.2216066,-5.566228,-3.708752,4.187825,-11.63315,-72.74763,1.921942,16.79122,68.77325,-187.6247,-15.56516,67.26768,39.50774,-49.00421,-5.774218,39.78278,1.795281,75.90544,0.01122865,1.795985,0.815371,-101.0057,-11.08431,11.32781,19.69855,50.34845,-11.38737,22.53693,26.27117,-79.28633,5.216954,26.6278,0.05601145,0.8264744,2.60135,-0.06911765,0.8275837,2.60135,0.03999958,0.4059834,2.755192,-0.08158291,0.4775212,2.425898,0.007636623,0.09438077,2.884482,-0.07838175,0.1787276,2.323242,-0.01129862,1.109701,2.63982,0.1265667,1.269208,2.614002,0.1840118,1.034772,2.577321,-0.2062358,1.031023,2.642944,4,4
201711292200534973,-28.15427,-193.6371,-2.949824,12.96371,28.08122,121.5682,-3.453942,24.88674,0.297814,-11.92071,-4.456846,3.737647,-7.456157,-59.73981,3.081548,12.63485,64.95736,-200.6112,-14.70051,64.47056,36.20563,-44.50961,-7.961824,36.49302,1.817107,78.58237,0.01739873,1.818075,-0.8083107,-105.5083,-10.4527,10.94102,19.57665,48.67619,-11.65219,22.52378,25.83831,-82.7609,3.863438,25.89145,0.0796701,0.8215491,2.554101,-0.04595983,0.8219364,2.5541,0.0673548,0.4058835,2.736967,-0.06176855,0.4663983,2.364311,0.03450349,0.1028743,2.885054,-0.05474977,0.1619298,2.229832,0.01247712,1.104508,2.595938,0.1504907,1.263574,2.570969,0.2072142,1.028648,2.531941,-0.1806133,1.022849,2.604977,4,4
201711292200535184,-29.5311,-196.1083,-2.536335,14.92741,28.06762,116.1543,-3.66519,24.99405,-0.7888496,-14.35411,-4.936219,4.421635,-6.165202,-50.1056,3.844342,10.89256,61.07205,-201.0947,-12.52773,61.07593,35.62826,-35.79191,-8.546913,35.91481,1.816493,78.2331,0.001026317,1.817375,-1.293336,-107.9186,-9.967186,10.41522,19.50071,49.44402,-11.02683,22.20686,24.20755,-84.11137,3.153337,24.14622,0.09475627,0.8176771,2.531686,-0.03118122,0.8175283,2.531685,0.08581147,0.4077674,2.722617,-0.04794166,0.4586416,2.339889,0.05368821,0.1132992,2.880759,-0.03779941,0.151014,2.200468,0.02717152,1.100053,2.573902,0.1653671,1.25839,2.550647,0.2195785,1.023159,2.513831,-0.1639697,1.017026,2.585455,4,4
201711292200535545,-31.96958,-216.3562,-1.675092,16.81113,27.9166,102.2216,-3.323325,24.66714,-2.752904,-17.62352,-5.288815,5.893983,-4.690942,-39.52377,4.114573,8.905453,71.62137,-208.7627,-13.50006,72.29025,33.70529,-29.78515,-7.930119,33.93266,1.852342,73.17377,-0.04970052,1.85556,-2.910009,-46.41601,-9.059731,10.05611,18.48383,49.42094,-10.05566,20.89408,23.47047,-89.64182,2.004062,23.22415,0.1019682,0.8147287,2.493763,-0.02418295,0.8149846,2.493763,0.09770072,0.4085848,2.696234,-0.0398836,0.4533981,2.298597,0.06800629,0.1252107,2.871821,-0.02760756,0.1412107,2.151237,0.03534748,1.097037,2.538882,0.1739329,1.25467,2.514929,0.2255452,1.018403,2.480855,-0.1523038,1.013388,2.55492,4,4
201711292200535831,-31.1193,-218.6774,-1.019975,16.51903,28.14148,95.88568,-3.593064,25.02471,-6.523544,-19.75837,-5.471812,9.17083,-5.324835,-35.34555,4.962384,9.158342,80.59756,-211.6295,-13.37077,81.67148,37.70858,-19.77115,-9.596889,37.93562,1.852733,76.72749,-0.0736876,1.856424,-3.252166,-55.70662,-8.572629,9.501818,17.26999,49.40406,-8.893513,19.33825,21.75055,-90.85284,1.605547,21.44526,0.09654833,0.8133839,2.466308,-0.02984553,0.8138536,2.466308,0.09631453,0.4255894,2.656622,-0.04684635,0.4647569,2.274194,0.06959272,0.1520048,2.84442,-0.03164783,0.1493627,2.131241,0.02974218,1.095592,2.511711,0.1687095,1.252829,2.488732,0.2177693,1.015421,2.45828,-0.1557123,1.011732,2.528735,4,4
201711292200536152,-30.17581,-225.1956,0.03569853,15.63496,27.37104,87.406,-3.553437,24.23914,-11.34879,-24.84893,-5.71088,13.54865,-5.158714,-32.59767,5.332284,8.574198,89.64957,-216.8345,-14.00376,91.28819,35.44606,-9.415775,-8.511314,35.61151,1.841562,76.67981,-0.09095186,1.845386,-5.188297,-62.28441,-7.886947,9.754681,16.29104,50.39969,-7.865548,18.05438,23.05593,-99.99025,0.7364155,22.61359,0.1187371,0.8127857,2.428788,-0.007918624,0.8137153,2.428788,0.1246242,0.4424624,2.605658,-0.02494194,0.4637429,2.240445,0.1022916,0.1803415,2.809227,-0.007972002,0.1447114,2.102103,0.05231367,1.095199,2.475512,0.1917792,1.25272,2.452568,0.2379806,1.014019,2.425816,-0.1303786,1.010386,2.498845,4,4
201711292200536519,-27.35665,-168.6174,0.1748251,13.26454,25.83992,77.20769,-3.387911,22.78261,-18.58469,-16.35956,-4.796514,20.32794,-5.018183,-33.42609,5.642631,8.045124,98.70493,-220.5054,-13.80472,100.8168,40.26508,4.784776,-9.30719,40.40984,1.840542,69.73029,-0.08529465,1.843932,-6.074851,-8.742153,-7.592151,9.626595,15.46924,51.80379,-6.615058,16.88089,21.73615,-103.0953,0.7815865,21.30614,0.1120142,0.81328,2.392648,-0.01471493,0.8143383,2.392648,0.1186517,0.4579841,2.544966,-0.03080664,0.4726449,2.215241,0.1016068,0.2100562,2.765411,-0.01166352,0.1508383,2.085171,0.0456347,1.09587,2.441265,0.1856654,1.253485,2.420732,0.229154,1.013463,2.398659,-0.1355097,1.011759,2.466686,5,4
201711292200536893,-23.64346,-149.5909,0.7690266,10.71305,23.39096,65.70861,-2.879972,20.38441,-26.01457,-51.82034,-3.975476,27.31281,-3.634018,-30.65034,5.469341,6.217062,106.9631,-224.6216,-15.17036,109.6497,44.73977,17.78016,-11.07987,44.87283,1.823762,65.29321,-0.09235043,1.826939,-7.852155,-27.89285,-7.106396,9.984656,15.32968,55.84134,-5.727688,16.44779,23.00418,-109.9594,-0.07431164,22.44332,0.1295963,0.8149179,2.350573,0.002618032,0.8163436,2.350573,0.1393946,0.4739175,2.473661,-0.01073667,0.4810592,2.190041,0.1290233,0.2374985,2.708197,0.009468763,0.1564995,2.067142,0.06373291,1.097709,2.400575,0.2047448,1.255613,2.382094,0.2461816,1.013262,2.365531,-0.1152762,1.013255,2.433621,5,5
201711292200537214,-19.26638,-123.4011,0.710196,8.992734,20.30008,53.67244,-2.216873,17.54821,-33.23723,-84.98552,-2.391735,34.19113,-3.254739,-40.02496,4.791109,5.377096,113.5714,-149.3001,-14.67287,116.4836,50.07211,40.10635,-10.34111,50.16954,1.826291,57.26703,-0.07609154,1.829063,-8.142688,18.25729,-7.263968,10.03925,15.92859,61.35218,-4.908218,16.76765,21.69836,-109.294,0.2998034,21.21935,0.1236552,0.8176156,2.319195,-0.003517212,0.8188689,2.319195,0.1331733,0.4791344,2.409415,-0.01248034,0.4869476,2.178335,0.1298522,0.2531806,2.653278,0.007355319,0.1613487,2.071073,0.05742873,1.100353,2.370625,0.1987305,1.258568,2.355418,0.2387409,1.014829,2.345015,-0.1220116,1.016732,2.402842,5,5
201711292200537460,-14.97486,-98.61893,0.404448,8.026001,17.06005,44.20478,-1.865542,14.58192,-38.25169,-111.6837,-0.3573031,38.99109,-3.135827,-53.71841,4.549504,4.897815,117.3453,-85.54132,-14.85617,120.3269,55.2122,62.87835,-10.00293,55.28724,1.807625,49.7614,-0.07153919,1.809954,-8.653122,56.64898,-7.475924,10.34854,16.36361,65.70762,-4.479051,17.02817,22.23396,-110.6971,0.451087,21.75918,0.1265073,0.821322,2.292513,-0.0007468578,0.8224564,2.292513,0.134211,0.4826754,2.351758,-0.007168143,0.4925301,2.171881,0.1390538,0.2600917,2.596093,0.0131825,0.1668697,2.082265,0.06001471,1.103811,2.344978,0.2015512,1.261794,2.33335,0.2404477,1.016932,2.327094,-0.1205839,1.020316,2.378741,5,5
201711292200537876,-9.831554,-75.74387,0.0812676,8.116939,13.69042,35.29966,-1.645882,11.38768,-43.77956,-140.4933,2.115298,44.34794,-2.410871,-67.50558,4.726396,3.893156,121.2615,-24.38636,-16.83889,124.697,60.37702,89.45454,-11.25748,60.44556,1.809291,45.08231,-0.08370554,1.811604,-8.519073,96.68499,-7.74874,10.34614,17.866,72.18558,-4.196234,18.34919,21.35774,-106.8855,0.4142706,20.86083,0.1454747,0.8258265,2.251635,0.01818272,0.8262811,2.251635,0.1510386,0.4901483,2.272941,0.0133094,0.5004598,2.152761,0.1666535,0.2688234,2.515864,0.03558499,0.1741375,2.079128,0.07914213,1.107687,2.305102,0.2209966,1.265717,2.295972,0.2586347,1.019624,2.294983,-0.1031584,1.024664,2.338092,5,5
201711292200538166,-5.521931,-54.43033,-0.3931521,8.27481,10.35819,22.71567,-1.169604,8.682542,-45.33699,-158.619,3.62042,45.80396,-2.817598,-77.51569,4.228111,3.975945,109.0824,20.22494,-14.10987,112.4195,65.53809,111.1311,-9.610666,65.57249,1.805104,39.06107,-0.07202333,1.806942,-8.0845,120.2485,-8.269541,10.56032,18.17448,75.90712,-4.037833,18.56573,21.60347,-104.029,0.9840113,21.20101,0.1412783,0.8303391,2.227195,0.01384732,0.8297647,2.227195,0.144258,0.4927737,2.218656,0.01313477,0.4916105,2.148042,0.1657525,0.2641138,2.446259,0.03547631,0.1666847,2.09535,0.07426199,1.111369,2.281263,0.2164034,1.269446,2.275158,0.253579,1.02364,2.277443,-0.1103088,1.029148,2.310038,5,5
201711292200538477,0.4037037,-35.78469,-0.8782291,10.34937,6.675493,-3.075924,-0.6163231,6.789185,-47.08778,-175.3967,4.795394,47.42453,-2.089775,-70.02901,4.022495,3.000832,108.5148,64.48964,-13.2144,111.9207,61.67953,122.1177,-3.43769,62.19312,1.805928,34.88965,-0.05841132,1.807448,-6.523184,138.0629,-8.903638,10.88701,20.41806,83.30413,-4.10394,20.71338,20.14709,-94.91411,1.539739,19.91362,0.1351672,0.834669,2.1982,0.007616015,0.8332755,2.1982,0.1355709,0.5093313,2.153688,0.01105382,0.4838585,2.142569,0.1610149,0.2705122,2.358811,0.03512135,0.1599585,2.107106,0.06789422,1.115156,2.252284,0.2105655,1.272976,2.24839,0.2471079,1.027594,2.255775,-0.1194866,1.03487,2.273154,0,5
