timestamp,anglesHipRightX,anglesHipRightY,anglesHipRightZ,anglesHipRightAbs,anglesHipLeftX,anglesHipLeftY,anglesHipLeftZ,anglesHipLeftAbs,anglesKneeRightX,anglesKneeRightY,anglesKneeRightZ,anglesKneeRightAbs,anglesKneeLeftX,anglesKneeLeftY,anglesKneeLeftZ,anglesKneeLeftAbs,anglesAnkleRightX,anglesAnkleRightY,anglesAnkleRightZ,anglesAnkleRightAbs,anglesAnkleLeftX,anglesAnkleLeftY,anglesAnkleLeftZ,anglesAnkleLeftAbs,anglesSpineMidX,anglesSpineMidY,anglesSpineMidZ,anglesSpineMidAbs,anglesShoulderRightX,anglesShoulderRightY,anglesShoulderRightZ,anglesShoulderRightAbs,anglesElbowRightX,anglesElbowRightY,anglesElbowRightZ,anglesElbowRightAbs,anglesElbowLeftX,anglesElbowLeftY,anglesElbowLeftZ,anglesElbowLeftAbs,positionsHipRightX,positionsHipRightY,positionsHipRightZ,positionsHipLeftX,positionsHipLeftY,positionsHipLeftZ,positionsKneeRightX,positionsKneeRightY,positionsKneeRightZ,positionsKneeLeftX,positionsKneeLeftY,positionsKneeLeftZ,positionsAnkleRightX,positionsAnkleRightY,positionsAnkleRightZ,positionsAnkleLeftX,positionsAnkleLeftY,positionsAnkleLeftZ,positionsSpineMidX,positionsSpineMidY,positionsSpineMidZ,positionsShoulderRightX,positionsShoulderRightY,positionsShoulderRightZ,positionsElbowRightX,positionsElbowRightY,positionsElbowRightZ,positionsElbowLeftX,positionsElbowLeftY,positionsElbowLeftZ,Right,Left
201711292157552935,-3.138026,-23.05581,6.353849,7.072774,-1.384481,-123.6548,-7.289518,7.421114,-0.8979167,-83.59967,-8.076118,8.105871,-3.396824,56.75206,5.029747,6.06546,80.94491,-160.5476,-1.061619,80.93456,47.89663,-157.3189,1.295305,47.90461,1.922905,77.66832,-0.01473658,1.923682,-5.445584,-82.10209,-22.07023,22.54111,59.44985,140.8552,-63.028,75.78223,55.15329,-135.5931,51.70374,68.71656,0.09444024,0.8548527,3.61876,-0.04160887,0.8553923,3.61876,0.1345091,0.5130528,3.637643,-0.08366843,0.5110783,3.627206,0.1249694,0.1237992,3.665223,-0.09562761,0.1561006,3.657045,0.02500702,1.157941,3.659675,0.1820759,1.344946,3.641256,0.2584718,1.150873,3.664445,-0.2112349,1.159011,3.665297,0,0,
201711292157553215,-3.016968,-12.09292,6.300416,6.972374,-1.280575,-126.5543,-7.363729,7.477121,-0.9234165,-84.40938,-8.063137,8.096383,-3.39881,56.71175,5.079896,6.108386,80.90714,-159.8931,-1.032815,80.89651,45.51019,-156.7026,0.9896328,45.51467,1.935713,67.9418,0.01192339,1.937017,-5.526746,-80.62041,-22.02066,22.50542,59.87334,141.2544,-63.78402,76.35585,55.34711,-136.1378,51.84445,68.91804,0.09451907,0.8549895,3.619166,-0.04137596,0.8553945,3.619166,0.1342674,0.5128907,3.637768,-0.08395188,0.5108761,3.627413,0.1244353,0.123568,3.665182,-0.09610309,0.1552835,3.657093,0.02516139,1.15802,3.659674,0.1819034,1.345294,3.641054,0.2587827,1.15095,3.664546,-0.2110756,1.15942,3.665644,0,0,
201711292157553601,-2.878251,-0.8369188,6.287106,6.902081,-1.151216,-128.8664,-7.473713,7.566254,-0.996462,-84.89491,-8.07064,8.113144,-3.401925,56.57318,5.143348,6.163257,80.90255,-159.7869,-0.8781085,80.89256,43.27486,-155.9118,0.7500917,43.27719,1.947733,57.93735,0.03693504,1.949553,-5.608992,-79.26665,-21.96225,22.46113,60.32807,141.6103,-64.61617,76.98875,55.50836,-136.6895,51.88827,69.05894,0.09210251,0.8551762,3.619639,-0.04353079,0.855398,3.619639,0.1318727,0.5124034,3.637953,-0.08681707,0.5106557,3.627608,0.1219877,0.1251992,3.665353,-0.09926897,0.1544462,3.657053,0.02280895,1.158119,3.659666,0.1791534,1.345731,3.640904,0.2569369,1.150733,3.664777,-0.2133002,1.159784,3.665851,0,0,
201711292157553784,-2.775307,10.28743,6.313679,6.885066,-1.024387,-125.9405,-7.544116,7.619168,-1.040338,-85.66723,-8.116574,8.164736,-3.419219,56.41578,5.189338,6.211058,80.89237,-159.2769,-0.708199,80.8829,49.40955,-155.4997,1.512299,49.41748,1.962754,48.51822,0.05857038,1.96513,-5.496618,-77.67914,-21.71916,22.2014,59.37358,140.8213,-62.43291,75.59527,55.42603,-136.772,51.60326,68.86162,0.08719859,0.8553157,3.620077,-0.04820018,0.8553576,3.620077,0.1270466,0.5118204,3.63823,-0.0921281,0.5104651,3.627693,0.1168923,0.1265272,3.665574,-0.1049357,0.1538465,3.656909,0.01811356,1.158135,3.65972,0.1742202,1.346141,3.640603,0.2526567,1.150833,3.665198,-0.2174167,1.15981,3.665391,0,0,
201711292157554220,-2.621557,28.69044,6.363896,6.869843,-0.8475856,-119.9394,-7.589396,7.641616,-1.143993,-87.20181,-8.21749,8.278404,-3.447736,56.07648,5.226778,6.25751,80.91993,-158.1205,-0.1953137,80.91286,54.16921,-154.7348,2.417658,54.18492,1.994852,33.28621,0.09618075,1.998836,-5.406354,-74.7261,-21.64432,22.10485,59.91487,141.6572,-63.37939,76.36697,55.40695,-136.9206,51.65989,68.89152,0.07913889,0.855456,3.620697,-0.05598945,0.8552651,3.620697,0.1189468,0.5110134,3.638592,-0.100671,0.5104263,3.627838,0.1079527,0.1268396,3.666223,-0.1140342,0.153278,3.65678,0.01049944,1.158114,3.659767,0.1663388,1.346538,3.640213,0.2455622,1.150966,3.665674,-0.2249324,1.15999,3.664699,0,0,
201711292157554531,-2.534979,46.01958,6.455805,6.921113,-0.7171365,-109.0542,-7.57779,7.614459,-1.21545,-88.59675,-8.347228,8.416496,-3.448289,55.64003,5.259604,6.285289,80.96521,-156.7889,0.2944795,80.96056,51.53714,-153.6308,2.17946,51.55181,2.014614,19.20555,0.120676,2.019559,-5.239237,-71.65723,-21.55131,21.97952,59.33665,140.8286,-61.44286,75.27168,55.19002,-136.8295,51.67826,68.77555,0.06915922,0.8555457,3.62096,-0.06593958,0.8551736,3.62096,0.1089491,0.5100908,3.638875,-0.111236,0.5104946,3.627782,0.09693678,0.1269351,3.666887,-0.1250652,0.1528016,3.656432,0.001037562,1.158091,3.659609,0.156757,1.346898,3.63984,0.236312,1.151248,3.665937,-0.2342599,1.160006,3.663861,0,0,
201711292157554922,-2.402812,68.60124,6.558052,6.96421,-0.5563362,-96.78513,-7.590418,7.607106,-1.307793,-90.90876,-8.52785,8.607308,-3.452605,55.21839,5.366531,6.378112,81.01238,-154.4413,0.786943,81.0095,56.53084,-152.8942,2.98242,56.55223,2.039482,0.871088,0.1382809,2.044669,-5.114096,-67.44415,-21.53628,21.93415,59.21201,140.2479,-60.34182,74.78225,54.89091,-136.8579,51.73848,68.66409,0.05961813,0.8555995,3.62131,-0.07549181,0.8550792,3.62131,0.09914631,0.5084761,3.639205,-0.1219314,0.510659,3.627819,0.08543903,0.1269719,3.667595,-0.1362679,0.1528605,3.656172,-0.007661982,1.157929,3.659361,0.147675,1.347471,3.639074,0.2282601,1.150592,3.665918,-0.2432925,1.160186,3.663074,0,0,
201711292157555176,-2.34102,75.68144,6.397078,6.790894,-0.4057257,-91.95433,-7.770123,7.775207,-1.314928,-92.19732,-8.55253,8.632596,-3.455717,54.10804,5.443206,6.444574,81.02624,-152.2952,1.565485,81.02947,61.20261,-151.4639,4.157105,61.23682,2.043788,-5.754829,0.1521217,2.049482,-4.969428,-66.14028,-21.49062,21.8604,59.5161,139.8331,-59.91352,74.75015,54.53912,-136.6009,51.37141,68.29504,0.0470318,0.8555623,3.621465,-0.08798379,0.8550286,3.621465,0.08532687,0.5074019,3.639584,-0.1359121,0.5102494,3.627586,0.07005808,0.1269036,3.668119,-0.1511946,0.1529843,3.655507,-0.02010409,1.157767,3.659061,0.1352216,1.347792,3.638659,0.2159726,1.149989,3.665783,-0.2556238,1.160158,3.661936,0,0,
201711292157555451,-2.376354,79.71236,6.08721,6.528182,-0.2539717,-89.81859,-7.980459,7.97401,-1.242952,-92.35662,-8.480726,8.552475,-3.505796,52.67432,5.450901,6.478034,81.04881,-150.0341,2.578625,81.06154,65.24812,-149.6289,5.534224,65.30016,2.048657,-11.34906,0.1570882,2.054252,-4.633303,-65.88976,-21.29029,21.60959,59.95227,139.7732,-60.10092,75.0797,54.06822,-136.0108,50.88184,67.74421,0.03148472,0.8555015,3.621234,-0.1039111,0.8550086,3.621234,0.06775709,0.5063966,3.640113,-0.1533797,0.5096158,3.626874,0.05073823,0.1264523,3.668854,-0.170067,0.1529822,3.654563,-0.03594523,1.157567,3.658465,0.1196514,1.348096,3.638026,0.2008522,1.150168,3.665527,-0.2709568,1.158869,3.659755,0,0,
201711292157555762,-2.448834,84.18428,5.773137,6.283658,-0.05879994,-86.84629,-8.211192,8.195299,-1.131182,-92.47583,-8.436798,8.496949,-3.632586,51.57763,5.476299,6.570234,81.06456,-147.4036,3.803453,81.09087,68.90136,-147.8428,7.042395,68.97473,2.053273,-17.53477,0.1585656,2.058614,-4.350382,-65.34966,-21.23017,21.50403,60.56166,139.7529,-59.90135,75.31898,53.40089,-135.7263,50.66058,67.2365,0.01215917,0.8553259,3.620793,-0.1236192,0.8548839,3.620793,0.04624443,0.5055292,3.64063,-0.1748846,0.5088832,3.62565,0.0271224,0.12613,3.66953,-0.1931054,0.152988,3.653294,-0.05549622,1.157346,3.65768,0.1010966,1.347742,3.637326,0.1819339,1.149864,3.665453,-0.2903197,1.157716,3.657558,0,0,
201711292157556221,-2.467252,91.74529,5.436205,5.992556,0.1912049,-82.16518,-8.516457,8.491366,-1.086284,-92.93988,-8.426396,8.480392,-3.7896,50.52522,5.594453,6.75502,81.11291,-144.2081,5.026372,81.15315,64.83873,-144.4853,6.020844,64.88791,2.064339,-26.20716,0.1591058,2.06934,-4.358662,-63.19413,-21.06502,21.33899,61.21742,139.8109,-59.79248,75.61582,52.99063,-135.8408,49.90615,66.67047,-0.001072257,0.8552066,3.620555,-0.1371309,0.8548006,3.620555,0.03040284,0.5048988,3.641147,-0.1909941,0.5079451,3.62444,0.008469741,0.1257331,3.670496,-0.2109742,0.151543,3.652136,-0.06859192,1.157011,3.656968,0.08888512,1.347257,3.636725,0.1692688,1.149531,3.665478,-0.3030458,1.156467,3.656714,0,0,
201711292157556492,-2.537696,90.5668,5.004792,5.65688,0.4884208,-81.78751,-8.954217,8.936286,-1.047673,-92.38141,-8.417715,8.465621,-4.098389,50.38091,5.779536,7.08446,74.63492,-141.5773,5.755487,74.73431,61.07207,-141.8391,5.051973,61.09781,2.066144,-28.36631,0.1557717,2.070795,-4.323337,-62.72836,-20.85925,21.12944,61.70876,139.858,-59.95742,75.94645,52.51274,-135.7193,48.91212,65.92517,-0.01360093,0.8548191,3.619903,-0.1499527,0.8545051,3.619903,0.01506317,0.5047841,3.641329,-0.2067625,0.5071869,3.622328,-0.009866655,0.1254742,3.67136,-0.2284762,0.1501456,3.650597,-0.08136546,1.156657,3.655998,0.07610493,1.346742,3.636269,0.1562059,1.149614,3.665288,-0.3156922,1.155689,3.65539,0,0,
201711292157556993,-2.612048,93.7868,4.544743,5.300924,1.057943,-80.57894,-9.4252,9.443852,-0.9869152,-92.05744,-8.499416,8.538199,-4.767568,51.49204,5.949135,7.644979,75.30524,-137.7978,7.737464,75.43269,57.9511,-138.9636,4.043751,57.94614,2.076299,-34.63474,0.1577106,2.080721,-4.322474,-61.04013,-20.75459,21.02048,61.73384,138.82,-58.49277,75.38123,52.04239,-137.1319,49.43372,65.94348,-0.03233279,0.8542726,3.618907,-0.1691636,0.8541448,3.618907,-0.006985429,0.5046514,3.641524,-0.2294273,0.5065135,3.618458,-0.03611935,0.1252079,3.672476,-0.2535576,0.1484779,3.648275,-0.1002222,1.15618,3.654405,0.05726186,1.346188,3.635201,0.1373604,1.1498,3.664555,-0.3338911,1.154987,3.653282,0,0,
201711292157557254,-2.74805,90.00391,4.238344,5.1144,1.730135,-82.41907,-9.840087,9.965515,-0.8536794,-91.93343,-8.730178,8.754972,-5.573621,54.45461,6.195953,8.366713,76.23247,-134.6905,8.952394,76.37745,56.68941,-137.1516,2.13774,56.64274,2.076941,-34.29831,0.1484505,2.080864,-4.479175,-60.67526,-20.82352,21.11007,61.91885,138.7757,-58.53896,75.5762,52.16456,-138.3122,50.13597,66.39197,-0.04053078,0.8538104,3.617543,-0.1779576,0.8539093,3.617543,-0.01724702,0.5063012,3.641289,-0.2408635,0.5064244,3.6133,-0.05038043,0.1242758,3.672946,-0.2665178,0.1422906,3.645074,-0.1087726,1.155803,3.652689,0.04858552,1.345454,3.633834,0.129779,1.149258,3.663816,-0.3426684,1.153491,3.652408,1,0,
201711292157557545,-2.90763,86.45323,3.880291,4.915293,2.621456,-84.98553,-10.25883,10.57779,-0.7567866,-90.37729,-8.811666,8.825003,-6.982652,59.87925,6.459188,9.58884,77.0517,-132.313,9.714819,77.20413,55.69276,-136.7706,0.3454479,55.60827,2.077966,-34.68684,0.1362424,2.081308,-4.47931,-60.28139,-20.59665,20.8872,61.94611,138.7084,-58.9728,75.86476,52.60293,-139.2906,50.88448,66.95695,-0.04169383,0.8533165,3.61613,-0.1796796,0.8535654,3.61613,-0.02081461,0.5075215,3.641114,-0.2456719,0.504337,3.606527,-0.05707955,0.1249543,3.673667,-0.27253,0.1382352,3.642442,-0.1101445,1.155255,3.650984,0.04622708,1.344866,3.63252,0.1290648,1.149054,3.662781,-0.3437057,1.151379,3.651425,1,0,
201711292157557940,-3.136048,82.99846,3.428593,4.715155,3.838966,-88.14111,-10.58255,11.26379,-0.4142864,-88.07752,-8.696568,8.704695,-8.97246,66.70017,6.503444,11.2303,77.60792,-129.2381,10.18414,77.76205,55.27928,-136.3892,-1.228162,55.14207,2.08071,-36.09335,0.1268773,2.083555,-4.285259,-59.79368,-20.25211,20.5179,61.91234,139.0435,-59.02291,75.91146,52.83251,-139.5385,51.16035,67.14365,-0.04311966,0.8526168,3.614314,-0.1817345,0.8532813,3.614314,-0.02535293,0.5084895,3.64098,-0.250502,0.5012644,3.597123,-0.06439363,0.1228708,3.673357,-0.279499,0.1339854,3.638837,-0.1116994,1.154485,3.64887,0.04473852,1.344358,3.630517,0.1276278,1.149003,3.661111,-0.3446416,1.149809,3.649426,1,0,
201711292157558105,-3.364595,77.84064,3.162005,4.68017,5.18441,-91.85261,-10.53249,11.86558,-0.05718681,-85.62341,-8.565299,8.584144,-11.22084,74.14899,6.166263,13.07349,78.14625,-127.7375,10.88242,78.31323,55.24406,-137.2186,-1.693936,55.06762,2.084204,-34.48618,0.1229905,2.086876,-4.312963,-59.10743,-20.18703,20.45684,61.59803,139.213,-58.92233,75.68928,53.30151,-139.8036,51.56998,67.59627,-0.04585108,0.8521804,3.612657,-0.1849134,0.8531789,3.612657,-0.03001824,0.5090341,3.64088,-0.2539894,0.4985613,3.586791,-0.07047902,0.1204722,3.672809,-0.2852957,0.1299901,3.635093,-0.1144326,1.153994,3.647032,0.04240859,1.344054,3.629199,0.1245523,1.149442,3.659428,-0.3470533,1.14971,3.647806,1,0,
201711292157558565,-3.669345,72.67309,2.583322,4.507333,7.216581,-98.26962,-10.70458,13.01198,0.3399205,-81.41373,-8.372733,8.400946,-14.48281,83.68964,5.836554,15.85859,78.60506,-125.0753,12.13274,78.79472,55.08345,-137.2399,-2.434591,54.84785,2.093199,-35.66475,0.1228583,2.095729,-4.303117,-58.12558,-20.11768,20.38151,61.42549,139.385,-58.97994,75.64109,53.80809,-140.2838,52.10472,68.13345,-0.05512857,0.8516245,3.610062,-0.194778,0.8529886,3.610062,-0.04321403,0.5097354,3.640784,-0.2656688,0.4954625,3.571371,-0.08638118,0.1229585,3.672686,-0.3008167,0.124516,3.629267,-0.1238533,1.15317,3.643869,0.03298263,1.34357,3.62697,0.1150566,1.149364,3.65711,-0.3570341,1.149058,3.645247,2,0,
201711292157558906,-3.993544,65.96829,2.118629,4.474195,9.517085,-105.3828,-10.65413,14.38607,0.7797071,-77.40699,-8.178266,8.241726,-18.15318,93.71495,5.337653,19.09447,79.03288,-123.3083,13.3451,79.25023,55.95466,-138.4122,-2.659734,55.67464,2.097255,-34.56397,0.1213956,2.099685,-4.409616,-57.30963,-20.0929,20.37108,60.97397,138.7698,-57.54417,74.80933,54.50431,-142.2511,54.14671,69.50132,-0.06424538,0.8512102,3.607422,-0.2042969,0.8529874,3.607422,-0.05540994,0.5099866,3.640629,-0.2751648,0.4941891,3.554066,-0.1004067,0.124775,3.672184,-0.313755,0.120933,3.622461,-0.1330703,1.152737,3.640787,0.02377127,1.343178,3.624835,0.1054922,1.149426,3.655159,-0.3665265,1.14871,3.642837,2,0,
201711292157559247,-4.433245,59.7021,1.641485,4.58044,11.91549,-111.4524,-10.50146,15.86725,1.33161,-72.96214,-7.936139,8.082834,-21.32141,103.6834,5.106783,21.91757,79.41104,-121.7342,14.87819,79.66761,57.45058,-138.9662,-4.480253,57.11224,2.098064,-33.72403,0.1246385,2.100655,-4.21799,-56.49404,-19.79135,20.04447,61.03855,138.8257,-57.72998,74.91341,55.00179,-141.9945,54.25698,69.764,-0.0804819,0.8507392,3.603758,-0.2211631,0.8530827,3.603758,-0.07495186,0.5100593,3.640106,-0.2913971,0.493684,3.535102,-0.121723,0.1263346,3.671264,-0.3310166,0.1180627,3.609514,-0.1494575,1.152298,3.636751,0.00736852,1.342628,3.621753,0.08913551,1.148483,3.651992,-0.3823562,1.147808,3.637969,2,0,
201711292157559613,-4.885636,54.39787,1.280782,4.748633,14.5101,-117.1416,-10.3719,17.58359,1.844969,-69.04893,-7.827545,8.045855,-24.48174,113.8408,5.119472,24.7956,79.82556,-120.3529,15.8005,80.1057,59.04896,-140.4945,-5.94684,58.68322,2.099231,-32.86902,0.1223404,2.101677,-4.177551,-55.20904,-19.52303,19.77287,61.06254,138.7926,-57.19876,74.74263,55.48309,-141.9184,54.03819,69.91719,-0.08653102,0.8501401,3.599512,-0.2277718,0.8532049,3.599512,-0.08367573,0.5112424,3.639015,-0.297495,0.4941601,3.514566,-0.1326271,0.1275602,3.670385,-0.3367274,0.1160268,3.593663,-0.1553991,1.151722,3.632035,0.001817668,1.341624,3.617285,0.08339745,1.148072,3.648009,-0.3878484,1.147202,3.633238,2,0,
201711292157559869,-5.292845,49.56895,1.067532,5.006314,16.32398,-120.6839,-10.18042,18.79027,2.271641,-65.6755,-7.71612,8.017725,-26.06707,120.5503,5.303885,26.25883,80.19463,-120.0014,15.72712,80.47341,60.67883,-141.8524,-7.364212,60.31485,2.098891,-30.97643,0.1175269,2.101127,-4.180657,-54.13615,-19.28735,19.54131,60.4958,138.9223,-56.91347,74.32934,56.05355,-142.0829,54.11768,70.25222,-0.08371159,0.8496926,3.595724,-0.2252599,0.8532596,3.595724,-0.08254668,0.5117433,3.638058,-0.2941181,0.4944476,3.499619,-0.1325712,0.1284696,3.669797,-0.3312721,0.1148952,3.577435,-0.1522683,1.151244,3.627846,0.005405698,1.341048,3.612788,0.08680698,1.148006,3.643319,-0.3846754,1.146747,3.629721,2,0,
201711292157560210,-5.751029,43.54369,0.7383611,5.258759,18.69711,-126.3285,-9.897287,20.43306,2.866135,-61.92419,-7.53141,7.986464,-27.26847,123.4277,5.175996,27.26394,80.49754,-119.0753,15.7338,80.77602,60.4613,-139.3182,-6.39411,60.13684,2.114141,-29.15881,0.107457,2.11594,-3.969684,-53.62712,-19.01476,19.23729,59.92479,139.242,-56.49131,73.82913,56.39609,-142.1351,54.2054,70.43884,-0.08226603,0.8490289,3.590943,-0.2241164,0.8533017,3.590943,-0.08349738,0.5121616,3.636899,-0.291418,0.4949415,3.4804,-0.1349758,0.1282959,3.668801,-0.3277702,0.1172971,3.550564,-0.1505371,1.150698,3.62224,0.007942047,1.340041,3.606944,0.08846738,1.147397,3.637269,-0.382815,1.145745,3.624507,2,0,
201711292157560510,-6.080953,38.32968,0.5380817,5.493722,20.53424,-130.804,-9.544511,21.75424,3.112093,-58.70549,-7.504051,7.996294,-27.12394,115.2913,5.156616,27.0509,74.33367,-119.2536,14.76747,74.65977,60.6524,-127.6444,-5.955897,60.35925,2.113162,-26.71479,0.09822924,2.114619,-3.779016,-53.57386,-18.75945,18.95609,59.3825,140.2754,-56.1334,73.40235,56.73746,-141.6434,53.81117,70.41022,-0.07993731,0.8484765,3.585699,-0.2219349,0.8533441,3.585699,-0.08253745,0.5073134,3.634971,-0.2870995,0.4952418,3.463858,-0.1348269,0.1280453,3.667818,-0.3214435,0.1168961,3.520743,-0.1480143,1.150267,3.616388,0.01136856,1.339179,3.599904,0.09084368,1.146945,3.63073,-0.3799885,1.144724,3.618697,2,0,
201711292157560871,-6.491593,31.18501,0.1688905,5.734078,22.99916,-137.4334,-9.162083,23.56413,3.624065,-54.92744,-7.418866,8.041632,-26.96015,100.9065,5.020029,26.75935,69.12259,-119.2346,14.82539,69.58804,60.89104,-108.7178,-4.553604,60.6558,2.145479,-24.13314,0.08437246,2.146451,-3.391324,-53.83649,-18.41866,18.56379,58.83292,141.4577,-55.44077,72.8372,56.87084,-141.4138,53.4503,70.26152,-0.08764175,0.8477417,3.578756,-0.2298219,0.8532844,3.578756,-0.09270408,0.502477,3.632727,-0.2927513,0.4946436,3.441935,-0.1468555,0.1255094,3.666352,-0.3255088,0.1183389,3.482176,-0.1556394,1.149633,3.608128,0.004626453,1.338213,3.591225,0.08264095,1.146873,3.622865,-0.3872902,1.143185,3.61011,2,0,
201711292157561192,-6.743174,25.12745,-0.02311459,5.917381,25.02355,-142.7224,-8.79851,25.14619,3.85346,-51.32169,-7.376402,8.042937,-25.46948,82.57979,4.932211,25.25525,65.1566,-120.7822,14.66315,65.72407,60.00327,-88.37854,-2.148872,59.86636,2.154488,-20.96975,0.07575424,2.15514,-2.904823,-54.4568,-18.11962,18.2086,58.06107,142.0661,-54.76768,72.09762,56.67727,-141.0891,52.9571,69.86842,-0.08643076,0.8471658,3.571271,-0.2286248,0.8533441,3.571271,-0.09279816,0.5001162,3.629012,-0.2893303,0.4952143,3.423273,-0.1481349,0.1234167,3.665004,-0.3203079,0.1212269,3.441555,-0.1541906,1.149114,3.598908,0.006730418,1.337354,3.582273,0.08309344,1.147058,3.613704,-0.3857594,1.141148,3.600826,2,0,
201711292157561543,-7.032789,19.5102,-0.1949349,6.156336,26.97941,-147.4543,-8.557796,26.73891,4.013227,-47.51372,-7.287476,7.981981,-23.59156,65.23247,4.887904,23.41108,61.71954,-122.719,14.24197,62.34435,59.25768,-69.36716,0.02038383,59.20406,2.152756,-17.96309,0.06163876,2.153024,-2.899941,-54.22441,-17.9595,18.03623,56.7485,142.455,-54.27183,71.0891,57.30315,-141.1959,52.33827,69.99993,-0.07221878,0.8464124,3.563648,-0.2144303,0.8531397,3.563648,-0.07966596,0.4988875,3.624953,-0.2735583,0.4961496,3.404874,-0.1356729,0.1219567,3.663872,-0.3032394,0.1240287,3.398825,-0.1396741,1.148445,3.589766,0.02152243,1.336745,3.571435,0.09637544,1.146306,3.601686,-0.3714111,1.139453,3.592417,2,0,
201711292157561889,-7.450976,12.66054,-0.4899576,6.511831,29.20679,-153.2364,-8.263672,28.57474,4.340765,-42.998,-7.093271,7.899161,-21.6133,48.23076,4.904251,21.50532,58.24874,-124.9305,13.90132,58.93986,58.78212,-50.19233,1.97258,58.79114,2.163659,-14.59552,0.04950086,2.163579,-2.777325,-54.42559,-17.84635,17.89095,55.30467,142.797,-53.62676,69.93064,57.73958,-141.5609,51.94307,70.1083,-0.07384583,0.8455868,3.553873,-0.2161423,0.8527805,3.553873,-0.08296961,0.4984224,3.620003,-0.2731865,0.4967922,3.382994,-0.1395963,0.1210308,3.662225,-0.3004368,0.1300155,3.351609,-0.1413592,1.147678,3.577978,0.02016152,1.336118,3.558297,0.09355295,1.144982,3.587339,-0.373234,1.136997,3.580462,4,0,
201711292157562163,-7.934178,7.087819,-0.7421975,7.03852,30.32527,-157.3279,-8.192471,29.6205,4.467415,-39.25304,-6.879578,7.761069,-19.07779,33.93473,5.127131,19.27531,56.3535,-128.1339,13.39542,57.06829,58.29158,-36.08826,3.159608,58.3311,2.16273,-11.36954,0.0454229,2.162577,-3.161945,-54.67336,-17.94421,18.03424,55.09121,143.2105,-53.23745,69.58797,58.09453,-142.591,51.23925,70.12418,-0.0672787,0.8449624,3.544564,-0.2096228,0.8522411,3.544564,-0.07717825,0.499554,3.614761,-0.2652611,0.4984574,3.368691,-0.1334805,0.1204654,3.661335,-0.2895676,0.1381592,3.315622,-0.1353275,1.147034,3.567442,0.02625651,1.335542,3.546541,0.09858384,1.14343,3.575613,-0.3668867,1.136245,3.570995,4,3,
201711292157562487,-8.365486,0.9857715,-0.9953945,7.480192,31.78096,-162.28,-8.145727,30.93656,4.518068,-35.00149,-6.708963,7.604792,-16.77306,20.425,5.356266,17.27149,54.37129,-131.6267,12.96559,55.11396,57.34649,-21.94551,3.784599,57.40856,2.174685,-8.068239,0.034116,2.17432,-3.646119,-54.89762,-18.2663,18.40326,54.89785,144.2252,-54.0511,69.83654,58.82134,-143.7505,50.74898,70.51424,-0.05645165,0.8438904,3.533386,-0.1988229,0.8515388,3.533386,-0.06702287,0.5007887,3.607992,-0.2531001,0.5000014,3.351216,-0.1231936,0.1199782,3.66005,-0.2744952,0.1464492,3.276826,-0.1250434,1.146018,3.554326,0.03686491,1.334448,3.532132,0.1084716,1.142451,3.560877,-0.3569236,1.136212,3.560136,4,3,
201711292157562884,-9.114149,-5.039968,-1.251817,8.235398,33.31884,-167.3999,-7.938187,32.28938,4.734324,-30.65762,-6.598721,7.57515,-14.10534,6.359209,5.862966,15.27097,52.4136,-135.602,13.054,53.25351,56.08324,-6.62476,3.397573,56.15506,2.167695,-4.61105,0.03587937,2.167414,-4.385712,-54.58495,-18.68259,18.92142,55.47557,145.2226,-53.80853,70.14372,59.71784,-145.6021,50.81342,71.27478,-0.06196525,0.8416915,3.518321,-0.2041592,0.850051,3.518321,-0.07329274,0.5018513,3.598964,-0.2559346,0.5022191,3.329887,-0.1298872,0.1194171,3.657421,-0.2718548,0.1515719,3.229599,-0.1310856,1.144309,3.537442,0.0305147,1.332558,3.513002,0.1019422,1.140845,3.543725,-0.3637319,1.13625,3.54378,4,3,
201711292157563194,-9.75926,-8.869212,-1.354998,8.948816,33.93578,-170.3946,-8.01518,32.97068,4.611206,-27.5802,-6.574739,7.49817,-12.24727,-3.345924,6.293252,13.83216,51.69395,-139.736,12.9343,52.57655,55.78175,2.386304,2.882523,55.85428,2.160486,-2.016113,0.02919725,2.160109,-3.899674,-57.1796,-18.86773,19.0386,55.53802,146.3294,-53.7985,70.25986,59.55462,-145.2783,51.29398,71.33122,-0.04558431,0.8399651,3.50529,-0.1875412,0.8483892,3.50529,-0.0564758,0.502773,3.590627,-0.2382565,0.5050379,3.316335,-0.1127039,0.1190035,3.65626,-0.2509018,0.1553577,3.201287,-0.1152268,1.142916,3.523301,0.0457121,1.33102,3.497042,0.1173092,1.139821,3.529257,-0.3492566,1.133257,3.526966,4,3,
